"Step number","Step name","Elapsed Time (s)","Working Electrode (V)","Working Electrode vs. NHE (V)","Current (mA)","Current Density (mA/cm²)","Cumulative Charge (mAh)","Counter Electrode (V)"
2_1,Cyclic Voltammetry,28.2814,-4.84388e-05,-4.84388e-05,18.4255,0,0.14475,-0.641444
2_1,Cyclic Voltammetry,28.2881,0.000451194,0.000451194,18.5186,0,0.144784,-0.652213
2_1,Cyclic Voltammetry,28.2948,0.00113726,0.00113726,18.6332,0,0.144819,-0.664545
2_1,Cyclic Voltammetry,28.3017,0.00180095,0.00180095,18.723,0,0.144854,-0.675388
2_1,Cyclic Voltammetry,28.3084,0.00247209,0.00247209,18.8304,0,0.144889,-0.687423
2_1,Cyclic Voltammetry,28.3151,0.00308359,0.00308359,18.922,0,0.144925,-0.698467
2_1,Cyclic Voltammetry,28.3218,0.0037249,0.0037249,19.0222,0,0.14496,-0.709862
2_1,Cyclic Voltammetry,28.3285,0.00438859,0.00438859,19.1247,0,0.144995,-0.721688
2_1,Cyclic Voltammetry,28.3352,0.00504483,0.00504483,19.2092,0,0.145031,-0.732248
2_1,Cyclic Voltammetry,28.3419,0.00573835,0.00573835,19.3155,0,0.145067,-0.744417
2_1,Cyclic Voltammetry,28.3486,0.00638712,0.00638712,19.4052,0,0.145103,-0.755387
2_1,Cyclic Voltammetry,28.3553,0.00706573,0.00706573,19.5082,0,0.145139,-0.767287
2_1,Cyclic Voltammetry,28.362,0.00777416,0.00777416,19.6099,0,0.145176,-0.779002
2_1,Cyclic Voltammetry,28.3687,0.00841548,0.00841548,19.6967,0,0.145212,-0.78983
2_1,Cyclic Voltammetry,28.3754,0.00907172,0.00907172,19.8022,0,0.145249,-0.801835
2_1,Cyclic Voltammetry,28.3821,0.00971304,0.00971304,19.8935,0,0.145286,-0.812939
2_1,Cyclic Voltammetry,28.3888,0.0103693,0.0103693,19.9936,0,0.145323,-0.824735
2_1,Cyclic Voltammetry,28.3955,0.0110777,0.0110777,20.0928,0,0.14536,-0.836554
2_1,Cyclic Voltammetry,28.4022,0.0117787,0.0117787,20.1815,0,0.145398,-0.847479
2_1,Cyclic Voltammetry,28.4089,0.012338,0.012338,20.2852,0,0.145435,-0.859581
2_1,Cyclic Voltammetry,28.4156,0.0130762,0.0130762,20.3723,0,0.145473,-0.870468
2_1,Cyclic Voltammetry,28.4223,0.0137399,0.0137399,20.4703,0,0.145511,-0.882198
2_1,Cyclic Voltammetry,28.429,0.0144558,0.0144558,20.5697,0,0.145549,-0.894039
2_1,Cyclic Voltammetry,28.4357,0.0150524,0.0150524,20.6538,0,0.145588,-0.904651
2_1,Cyclic Voltammetry,28.4424,0.0156415,0.0156415,20.7565,0,0.145626,-0.916723
2_1,Cyclic Voltammetry,28.4491,0.0162828,0.0162828,20.8438,0,0.145665,-0.927715
2_1,Cyclic Voltammetry,28.4558,0.016954,0.016954,20.9405,0,0.145704,-0.939296
2_1,Cyclic Voltammetry,28.4625,0.0176624,0.0176624,21.0408,0,0.145743,-0.951182
2_1,Cyclic Voltammetry,28.4692,0.0183037,0.0183037,21.1258,0,0.145782,-0.961928
2_1,Cyclic Voltammetry,28.4759,0.0190122,0.0190122,21.2296,0,0.145822,-0.973955
2_1,Cyclic Voltammetry,28.4826,0.0196684,0.0196684,21.3169,0,0.145861,-0.985074
2_1,Cyclic Voltammetry,28.4893,0.0203694,0.0203694,21.4101,0,0.145901,-0.996319
2_1,Cyclic Voltammetry,28.496,0.0210182,0.0210182,21.5047,0,0.145941,-1.00788
2_1,Cyclic Voltammetry,28.5027,0.0216371,0.0216371,21.591,0,0.145981,-1.01879
2_1,Cyclic Voltammetry,28.5094,0.0223082,0.0223082,21.6947,0,0.146021,-1.03092
